bldg_id,building_type,energy_code,hvac_category,vintage,weighted.sqft,orientation,building_shape,building_height,perimeter,wall_area,WWR,electricity_bill_mean..usd,natural_gas_bill..usd,propane_bill..usd
95344,Education,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1980 to 1989,1459415.284,"315, North Axis {deg}",2,3.9624,637.594716,2526.405303,0.270624165,139948,21590,
95345,Warehouse and Storage,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1980 to 1989,24284.43655,"180, North Axis {deg}",2,8.5344,59.93250945,511.4880086,0.114781795,11985,854,
95348,Education,ComStock 90.1-2004,Multizone CAV/VAV,1970 to 1979,1142103.596,"45, North Axis {deg}",2,7.9248,361.1598196,2862.119338,0.090864862,169890,53166,
95352,Office,ComStock 90.1-2007,Residential Style Central Systems,1970 to 1979,65445.43665,"180, North Axis {deg}",2,3.048,75.41467104,229.8639173,0.267299724,9360,1383,
95353,Mercantile,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,Before 1946,14029.89119,Unknown,2,5.1816,39.76240262,206.0328654,0.028164966,30554,973,
95356,Healthcare,ComStock 90.1-2007,Multizone CAV/VAV,2000 to 2012,12264.52538,"90, North Axis {deg}",3,3.048,40.70256425,124.0614158,0.157675092,12326,131,
95359,Warehouse and Storage,ComStock DOE Ref 1980-2004,Zone-by-Zone,1960 to 1969,121422.1828,"135, North Axis {deg}",2,8.5344,167.9209819,1433.104828,0.091604226,38687,,
95362,Mercantile,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1970 to 1979,280597.8238,"315, North Axis {deg}",9,5.1816,313.3447598,1623.627207,0.104404391,373538,6144,
95363,Education,ComStock 90.1-2004,Multizone CAV/VAV,1980 to 1989,571051.7978,Unknown,2,7.9248,313.3749257,2483.433611,0.078540275,78163,23478,
95367,Office,ComStock 90.1-2004,Multizone CAV/VAV,1970 to 1979,699376.6743,Unknown,2,3.9624,213.8427533,847.3305256,0.889991592,45313,,
95368,Office,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,Before 1946,17279.88138,"45, North Axis {deg}",2,3.9624,23.60970648,93.55110095,1.62,3657,,
95369,Mercantile,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1970 to 1979,120171.9144,"45, North Axis {deg}",1,6.096,180.7465869,1101.831194,0.496368347,95548,,
95372,Office,ComStock DOE Ref 1980-2004,Zone-by-Zone,1970 to 1979,26178.17466,"90, North Axis {deg}",2,3.048,30.20233421,92.05671468,0.022110322,5816,,
95373,Office,ComStock 90.1-2007,Multizone CAV/VAV,1990 to 1999,699376.6743,"315, North Axis {deg}",1,3.9624,293.9767543,1164.853491,0.204439636,66531,,
95379,Healthcare,ComStock 90.1-2007,Multizone CAV/VAV,2013 to 2018,153306.5673,"45, North Axis {deg}",1,3.048,102.676384,312.9576185,0.656165116,98125,1466,
95380,Office,ComStock 90.1-2007,Multizone CAV/VAV,2000 to 2012,349688.3371,"135, North Axis {deg}",2,3.9624,108.0033346,427.9524131,0.240958118,61463,3527,
95386,Healthcare,ComStock DOE Ref 1980-2004,Small Packaged Unit,1980 to 1989,4088.175128,"45, North Axis {deg}",2,3.048,20.78659348,63.35753693,0.788073199,5324,342,
95395,Warehouse and Storage,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1980 to 1989,242844.3655,"90, North Axis {deg}",2,8.5344,258.860802,2209.221628,0.084036737,70250,2493,
95396,Warehouse and Storage,ComStock DOE Ref 1980-2004,Residential Style Central Systems,1960 to 1969,121422.1828,"270, North Axis {deg}",3,8.5344,196.0500078,1673.169187,0.153814842,34112,7147,
95397,Warehouse and Storage,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1990 to 1999,121422.1828,"225, North Axis {deg}",2,8.5344,167.4366908,1428.971694,0.097441981,31570,2728,
95400,Mercantile,ComStock DOE Ref 1980-2004,Small Packaged Unit,Before 1946,56080.22674,"180, North Axis {deg}",1,6.096,114.7810487,699.7052728,0.014051536,41189,,
95401,Education,ComStock 90.1-2007,Small Packaged Unit,1970 to 1979,729707.6419,"135, North Axis {deg}",2,3.9624,350.184312,1387.570318,0.328490896,110390,15122,
95407,Mercantile,ComStock DOE Ref 1980-2004,Zone-by-Zone,Before 1946,56080.22674,"45, North Axis {deg}",2,6.096,56.54193812,344.6796548,0.04940648,40310,,
95410,Mercantile,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1980 to 1989,14029.89119,"315, North Axis {deg}",1,5.1816,46.02220956,238.468681,0.137654169,33759,1685,
95413,Office,ComStock 90.1-2007,Multizone CAV/VAV,1980 to 1989,17279.88138,"270, North Axis {deg}",missing,3.9624,17.24209175,68.32006436,1.2,14975,,
95414,Office,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1960 to 1969,65445.43665,"45, North Axis {deg}",2,3.048,64.65784407,197.0771087,0.54,11738,2678,
95416,Mercantile,ComStock 90.1-2007,Multizone CAV/VAV,1980 to 1989,32736.41277,"135, North Axis {deg}",2,5.1816,85.46749995,442.8583977,0.717094802,64454,3295,
95417,Mercantile,ComStock 90.1-2004,Multizone CAV/VAV,1990 to 1999,14029.89119,Unknown,1,5.1816,46.47807206,240.8307782,0.02271734,27471,4277,
95418,Mercantile,ComStock 90.1-2007,Multizone CAV/VAV,1980 to 1989,32736.41277,"315, North Axis {deg}",9,5.1816,77.40324995,401.0726799,0.031255471,44467,1673,
95419,Education,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1980 to 1989,1142103.596,"270, North Axis {deg}",6,7.9248,517.6946287,4102.626394,0.012199439,228891,39809,
95421,Office,ComStock 90.1-2007,Zone-by-Zone,1990 to 1999,699376.6743,"315, North Axis {deg}",2,3.9624,213.8427533,847.3305256,0.889991592,190004,5810,
95426,Warehouse and Storage,ComStock 90.1-2007,Multizone CAV/VAV,1990 to 1999,121422.1828,"225, North Axis {deg}",3,8.5344,216.0953718,1844.244341,0.101710884,43096,4,
95427,Warehouse and Storage,ComStock 90.1-2007,Multizone CAV/VAV,1946 to 1959,242844.3655,Unknown,2,8.5344,248.1539454,2117.845032,0.092980216,65467,,
95429,Mercantile,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1990 to 1999,32736.41277,Unknown,2,5.1816,77.40324995,401.0726799,0.031255471,84545,1118,
95430,Healthcare,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1946 to 1959,30661.31346,"45, North Axis {deg}",1,3.048,51.04229247,155.5769075,0.240986605,29123,357,
95431,Warehouse and Storage,ComStock DOE Ref 1980-2004,Residential Style Central Systems,1990 to 1999,121422.1828,"135, North Axis {deg}",1,8.5344,167.9209819,1433.104828,0.091604226,28630,2516,
95432,Office,ComStock 90.1-2004,Zone-by-Zone,1990 to 1999,65445.43665,"135, North Axis {deg}",2,3.048,69.00981723,210.3419229,0.015300115,13280,106,
95433,Lodging,ComStock 90.1-2007,Small Packaged Unit,1946 to 1959,57860.88654,Unknown,1,2.7432,52.59740619,144.2852047,0.053111709,50559,2178,
95436,Lodging,ComStock 90.1-2007,Zone-by-Zone,1946 to 1959,1428750.673,"90, North Axis {deg}",2,3.048,123.8104751,377.3743282,2.302565322,274997,37669,
95437,Warehouse and Storage,ComStock 90.1-2007,Multizone CAV/VAV,1970 to 1979,485688.7311,Unknown,2,8.5344,289.0325829,2466.719675,0.146034638,57178,9842,
95442,Warehouse and Storage,ComStock 90.1-2007,Multizone CAV/VAV,1946 to 1959,485688.7311,"225, North Axis {deg}",3,8.5344,434.3471954,3706.892705,0.015837931,87778,22,
95443,Warehouse and Storage,ComStock 90.1-2007,Residential Style Central Systems,1970 to 1979,242844.3655,"90, North Axis {deg}",2,8.5344,258.860802,2209.221628,0.252110211,55156,3382,
95444,Mercantile,ComStock DOE Ref 1980-2004,Small Packaged Unit,Before 1946,56080.22674,"225, North Axis {deg}",2,6.096,114.7810487,699.7052728,0.014051536,39668,,
95447,Food Service,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,Before 1946,132420.0065,"135, North Axis {deg}",11,3.048,130.1757019,396.7755395,0.092923447,168904,6409,
95449,Office,ComStock 90.1-2007,Zone-by-Zone,1990 to 1999,152706.0189,"45, North Axis {deg}",2,3.048,124.7089999,380.1130318,1.138095887,37665,1043,
95450,Mercantile,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1970 to 1979,3204.584385,"135, North Axis {deg}",2,6.096,34.44571488,209.9810779,0.071230708,4085,663,
95451,Lodging,ComStock 90.1-2007,Zone-by-Zone,2013 to 2018,247975.228,Unknown,2,2.7432,183.2184279,502.6047914,0.463899534,114707,18978,
95454,Office,ComStock 90.1-2007,Small Packaged Unit,1946 to 1959,65445.43665,"135, North Axis {deg}",2,3.048,38.08444736,116.0813956,0.705741134,9193,,
95455,Office,ComStock DOE Ref 1980-2004,Small Packaged Unit,1960 to 1969,26178.17466,"180, North Axis {deg}",2,3.048,30.20233421,92.05671468,0.022110322,6559,,
95456,Mercantile,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1960 to 1969,140298.9119,Unknown,2,5.1816,214.6394615,1112.175834,0.591125388,264765,12652,
95457,Warehouse and Storage,ComStock 90.1-2004,Multizone CAV/VAV,1960 to 1969,24284.43655,"45, North Axis {deg}",2,8.5344,59.93250945,511.4880086,0.114781795,7939,1420,
95458,Warehouse and Storage,ComStock 90.1-2004,Multizone CAV/VAV,1990 to 1999,56663.68529,Unknown,missing,8.5344,116.7432251,996.3333802,0.090010294,15129,2070,
95459,Warehouse and Storage,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,Before 1946,242844.3655,"180, North Axis {deg}",2,8.5344,258.860802,2209.221628,0.084036737,64315,2891,
95460,Education,ComStock DOE Ref 1980-2004,Small Packaged Unit,1970 to 1979,571051.7978,"45, North Axis {deg}",3,7.9248,419.8959193,3327.591181,0.074143827,135735,593,
95465,Mercantile,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,2000 to 2012,32736.41277,"225, North Axis {deg}",3,5.1816,84.50335334,437.8625757,0.490890875,56835,7099,
95466,Mercantile,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,Before 1946,56080.22674,"135, North Axis {deg}",8,6.096,116.6647636,711.188399,0.01466326,39510,,
95469,Warehouse and Storage,ComStock DOE Ref 1980-2004,Residential Style Central Systems,1970 to 1979,56663.68529,"45, North Axis {deg}",2,8.5344,105.6886587,901.9892888,0.316368325,20088,525,
95471,Office,ComStock 90.1-2007,Zone-by-Zone,1990 to 1999,26178.17466,"135, North Axis {deg}",2,3.048,50.08375066,152.655272,0.36,6991,,
95474,Healthcare,ComStock 90.1-2007,Multizone CAV/VAV,1946 to 1959,12264.52538,"180, North Axis {deg}",2,3.048,35.92202379,109.4903285,0.022051248,11174,147,
95475,Education,ComStock DOE Ref 1980-2004,Zone-by-Zone,1970 to 1979,1459415.284,"315, North Axis {deg}",2,3.9624,509.5967258,2019.226066,0.10641115,123058,,
95477,Office,ComStock 90.1-2007,Multizone CAV/VAV,2000 to 2012,65445.43665,"225, North Axis {deg}",2,3.048,38.08444736,116.0813956,0.235247045,11130,1032,
95478,Office,ComStock 90.1-2004,Zone-by-Zone,Before 1946,8726.05822,"180, North Axis {deg}",missing,3.048,34.07767598,103.8687564,0.12,3785,,
95482,Mercantile,ComStock 90.1-2007,Multizone CAV/VAV,1990 to 1999,5611.956476,"135, North Axis {deg}",3,5.1816,18.88776518,97.86884407,0.0375,13769,817,
95483,Mercantile,ComStock 90.1-2007,Multizone CAV/VAV,2000 to 2012,14029.89119,"90, North Axis {deg}",3,5.1816,39.76240262,206.0328654,0.506969385,41922,201,
95484,Healthcare,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1980 to 1989,71543.06474,"315, North Axis {deg}",missing,3.048,113.7786138,346.7972148,0.19068661,55701,737,
95491,Office,ComStock 90.1-2007,Residential Style Central Systems,1960 to 1969,8726.05822,"315, North Axis {deg}",missing,3.048,27.26214078,83.0950051,0.12,3544,145,
95492,Mercantile,ComStock 90.1-2004,Zone-by-Zone,2000 to 2012,56080.22674,"315, North Axis {deg}",missing,6.096,116.6647636,711.188399,0.08797956,29179,,
95493,Office,ComStock 90.1-2007,Zone-by-Zone,1990 to 1999,65445.43665,"135, North Axis {deg}",2,3.048,75.41467104,229.8639173,0.089099908,11521,102,
95494,Mercantile,ComStock 90.1-2007,Small Packaged Unit,2000 to 2012,56080.22674,"270, North Axis {deg}",2,6.096,114.7810487,699.7052728,0.014051536,18529,,
95496,Warehouse and Storage,ComStock DOE Ref 1980-2004,Zone-by-Zone,1980 to 1989,1133273.706,"225, North Axis {deg}",3,8.5344,600.1735631,5122.121257,0.01506885,327204,,
95497,Mercantile,ComStock 90.1-2004,Residential Style Central Systems,1990 to 1999,9613.753156,"135, North Axis {deg}",2,6.096,36.05202179,219.7731248,0.019646365,6268,,800
95498,Office,ComStock DOE Ref 1980-2004,Residential Style Central Systems,1980 to 1989,26178.17466,"225, North Axis {deg}",2,3.048,30.20233421,92.05671468,0.840192246,4953,381,
95499,Office,ComStock DOE Ref 1980-2004,Residential Style Central Systems,Before 1946,152706.0189,"180, North Axis {deg}",2,3.048,77.46971715,236.1276979,0.529967834,23570,1233,
95502,Mercantile,ComStock 90.1-2007,Multizone CAV/VAV,1990 to 1999,280597.8238,"135, North Axis {deg}",9,5.1816,279.4941842,1448.227065,0.126709469,274663,27938,
95506,Lodging,ComStock 90.1-2004,Small Packaged Unit,1980 to 1989,123987.614,Unknown,1,2.7432,119.0286884,326.5194982,1.065951718,82163,11092,
95509,Education,ComStock 90.1-2007,Multizone CAV/VAV,1990 to 1999,729707.6419,"45, North Axis {deg}",2,3.9624,350.184312,1387.570318,0.109496965,43248,18919,
95513,Office,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1960 to 1969,100799.3081,"135, North Axis {deg}",2,3.9624,77.46971715,306.9660072,1.854887418,45956,,
95515,Healthcare,ComStock 90.1-2007,Multizone CAV/VAV,1946 to 1959,153306.5673,"270, North Axis {deg}",2,3.048,104.7676801,319.3318889,0.160766806,85825,9127,
95521,Mercantile,ComStock 90.1-2007,Small Packaged Unit,1990 to 1999,56080.22674,"180, North Axis {deg}",2,6.096,116.6647636,711.188399,0.263938679,34587,,
95523,Office,ComStock 90.1-2007,Multizone CAV/VAV,1970 to 1979,2015986.161,"270, North Axis {deg}",11,3.9624,483.9690989,1917.679158,2.839518193,430717,56279,
95526,Mercantile,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1960 to 1969,120171.9144,"135, North Axis {deg}",2,6.096,180.7465869,1101.831194,0.013062325,96984,,
95527,Mercantile,ComStock 90.1-2007,Small Packaged Unit,Before 1946,24034.38289,Unknown,1,6.096,65.66829434,400.3139223,0.09647196,17390,,
95528,Mercantile,ComStock DOE Ref 1980-2004,Small Packaged Unit,1990 to 1999,120171.9144,"45, North Axis {deg}",2,6.096,180.7465869,1101.831194,0.013062325,43549,,
95529,Food Service,ComStock DOE Ref 1980-2004,Small Packaged Unit,1990 to 1999,25593.79273,"45, North Axis {deg}",2,3.048,24.24516711,73.89926934,0.027542947,20112,,
95530,Office,ComStock 90.1-2004,Multizone CAV/VAV,1960 to 1969,100799.3081,"90, North Axis {deg}",2,3.9624,57.02285857,225.9473748,0.54,61590,,
95531,Healthcare,ComStock DOE Ref 1980-2004,Small Packaged Unit,1970 to 1979,12264.52538,"180, North Axis {deg}",2,3.048,38.90778788,118.5909375,0.028859973,9078,122,
95533,Warehouse and Storage,ComStock 90.1-2004,Multizone CAV/VAV,1980 to 1989,242844.3655,Unknown,2,8.5344,258.860802,2209.221628,0.084036737,71546,,
95545,Office,ComStock DOE Ref 1980-2004,Zone-by-Zone,1960 to 1969,8726.05822,"315, North Axis {deg}",5,3.048,36.576,111.483648,0.12,2997,,
95551,Office,ComStock DOE Ref 1980-2004,Zone-by-Zone,2000 to 2012,26178.17466,"180, North Axis {deg}",2,3.048,38.07541296,116.0538587,0.111613948,5490,,
95552,Warehouse and Storage,ComStock DOE Ref 1980-2004,Residential Style Central Systems,2000 to 2012,242844.3655,"90, North Axis {deg}",2,8.5344,258.860802,2209.221628,0.252110211,57576,6551,
95554,Mercantile,ComStock 90.1-2007,Multizone CAV/VAV,2000 to 2012,280597.8238,"315, North Axis {deg}",9,5.1816,272.4515486,1411.734944,0.120074814,336819,39193,
95556,Warehouse and Storage,ComStock DOE Ref 1980-2004,Residential Style Central Systems,1960 to 1969,24284.43655,"45, North Axis {deg}",3,8.5344,59.71592786,509.6396147,0.122186029,5230,,
95560,Lodging,ComStock DOE Ref 1980-2004,Zone-by-Zone,1970 to 1979,3333751.57,"90, North Axis {deg}",2,3.048,135.458879,412.878663,1.515458362,719600,64722,
95561,Food Service,ComStock 90.1-2007,Small Packaged Unit,2000 to 2012,22700.57255,Unknown,2,3.048,30.23776942,92.16472121,0.022084411,28581,2544,
95562,Warehouse and Storage,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,2000 to 2012,242844.3655,"225, North Axis {deg}",2,8.5344,248.1539454,2117.845032,0.015496703,72007,,
95565,Education,ComStock DOE Ref 1980-2004,Zone-by-Zone,1970 to 1979,1142103.596,"135, North Axis {deg}",2,7.9248,361.1598196,2862.119338,0.272594587,254053,5083,
95566,Warehouse and Storage,ComStock 90.1-2007,Multizone CAV/VAV,1970 to 1979,9713.774622,"225, North Axis {deg}",3,8.5344,68.8799424,587.8489804,0.09025372,4738,315,
95567,Mercantile,ComStock 90.1-2007,Small Packaged Unit,1946 to 1959,14029.89119,"270, North Axis {deg}",missing,5.1816,44.196,229.0059936,0.027586207,21650,,
95569,Office,ComStock 90.1-2007,Zone-by-Zone,1960 to 1969,26178.17466,"135, North Axis {deg}",2,3.048,40.89321117,124.6425077,0.54,6196,,
95570,Office,ComStock DOE Ref 1980-2004,Residential Style Central Systems,2000 to 2012,152706.0189,"315, North Axis {deg}",1,3.048,124.7089999,380.1130318,0.232792341,25020,841,
95572,Office,ComStock 90.1-2007,Residential Style Central Systems,1960 to 1969,8726.05822,Unknown,1,3.048,27.26214078,83.0950051,0.12,1820,114,
95576,Office,ComStock DOE Ref 1980-2004,Residential Style Central Systems,1960 to 1969,65445.43665,"270, North Axis {deg}",missing,3.048,86.21045876,262.7694783,0.36,13665,611,
95577,Warehouse and Storage,ComStock 90.1-2004,Multizone CAV/VAV,1946 to 1959,1133273.706,"225, North Axis {deg}",2,8.5344,460.799326,3932.645768,0.419759463,226406,14788,
95579,Warehouse and Storage,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1980 to 1989,56663.68529,"180, North Axis {deg}",2,8.5344,116.7432251,996.3333802,0.270030881,17838,1512,
95580,Office,ComStock DOE Ref 1980-2004,Zone-by-Zone,1960 to 1969,65445.43665,"315, North Axis {deg}",2,3.048,75.41467104,229.8639173,0.267299724,14397,,
95581,Office,ComStock DOE Ref 1980-2004,Zone-by-Zone,Before 1946,8726.05822,"135, North Axis {deg}",2,3.048,38.55448923,117.5140832,0.18,2015,13,
95584,Lodging,ComStock 90.1-2007,Zone-by-Zone,1980 to 1989,714375.3364,"225, North Axis {deg}",3,3.048,162.1078271,494.1046571,1.112231936,147115,25884,
95587,Warehouse and Storage,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,2000 to 2012,242844.3655,Unknown,2,8.5344,248.1539454,2117.845032,0.278940648,71047,,
95592,Mercantile,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,2000 to 2012,32736.41277,"270, North Axis {deg}",3,5.1816,61.27474996,317.5012444,0.032902011,97347,4881,
95593,Lodging,ComStock 90.1-2007,Zone-by-Zone,1946 to 1959,3333751.57,Unknown,2,3.048,124.7089999,380.1130318,4.655846812,733722,61052,
95604,Food Service,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,Before 1946,56751.43138,"45, North Axis {deg}",2,3.048,63.75191176,194.315827,0.29811572,50798,13534,
95606,Warehouse and Storage,ComStock 90.1-2007,Multizone CAV/VAV,2000 to 2012,485688.7311,"90, North Axis {deg}",2,8.5344,362.3053816,3092.059049,0.570406274,115985,8882,
95607,Warehouse and Storage,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,2000 to 2012,485688.7311,"180, North Axis {deg}",2,8.5344,363.2739639,3100.325317,0.084686893,145192,0,
95609,Office,ComStock 90.1-2007,Zone-by-Zone,1980 to 1989,4319970.346,"225, North Axis {deg}",11,3.9624,274.030236,1085.817407,5.599363151,2031765,23979,
95610,Food Service,ComStock 90.1-2004,Zone-by-Zone,2000 to 2012,25593.79273,"90, North Axis {deg}",2,3.048,24.24516711,73.89926934,0.495773038,24038,1261,
95613,Mercantile,ComStock DOE Ref 1980-2004,Zone-by-Zone,2000 to 2012,120171.9144,"270, North Axis {deg}",2,6.096,180.7465869,1101.831194,0.496368347,47918,,
95614,Lodging,ComStock DOE Ref 1980-2004,Zone-by-Zone,2000 to 2012,247975.228,"180, North Axis {deg}",1,2.7432,183.2184279,502.6047914,0.979343461,121458,17095,
95617,Healthcare,ComStock 90.1-2004,Multizone CAV/VAV,2000 to 2012,30661.31346,"270, North Axis {deg}",2,3.048,39.67501713,120.9294522,0.178996824,24929,450,
95624,Mercantile,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1960 to 1969,140298.9119,"180, North Axis {deg}",2,5.1816,206.2921697,1068.923507,0.437005201,182609,6098,
95625,Office,ComStock 90.1-2007,Zone-by-Zone,2013 to 2018,65445.43665,"180, North Axis {deg}",2,3.048,43.64890861,133.0418735,0.217708159,5817,,
95627,Mercantile,ComStock 90.1-2004,Zone-by-Zone,1990 to 1999,56080.22674,"180, North Axis {deg}",1,6.096,114.7810487,699.7052728,0.014051536,22230,,2033
95628,Office,ComStock 90.1-2007,Zone-by-Zone,1970 to 1979,8726.05822,"225, North Axis {deg}",2,3.048,38.55448923,117.5140832,0.06,2098,12,
95632,Warehouse and Storage,ComStock DOE Ref 1980-2004,Residential Style Central Systems,2000 to 2012,121422.1828,"315, North Axis {deg}",2,8.5344,167.9209819,1433.104828,0.091604226,23674,1378,
95635,Warehouse and Storage,ComStock DOE Ref 1980-2004,Small Packaged Unit,1946 to 1959,1133273.706,"135, North Axis {deg}",4,8.5344,567.9016841,4846.700133,0.014628194,314296,,
95642,Warehouse and Storage,ComStock 90.1-2004,Multizone CAV/VAV,1970 to 1979,485688.7311,"225, North Axis {deg}",2,8.5344,362.3053816,3092.059049,0.090064149,133404,3,
